Country,Year,gdp_growth,inflation,domestic_credit,current_account,total_reserves,External_Debt_Crisis
Ecuador,1982,0.614845352,0.069,,-7.175,493476335.5,1
Ecuador,1983,-0.33686877,0.102,,-0.794,802512378.5,1
Ecuador,1984,2.625273268,0.134,,-1.772,738907098,1
Ecuador,1985,3.935001413,0.172,,0.422,853631268.5,1
Ecuador,1986,3.464782516,0.211,,-4.402,806084056.6,1
Ecuador,1987,-0.259098709,0.273,,-9.608,691666393.2,1
Ecuador,1988,5.890467291,0.432,,-5.788,567569792.2,1
Ecuador,1989,1.005777945,0.76,,-6.201,706539001.1,1
Ecuador,1990,3.679914053,1.128,11.53644982,-3.074,1009075807,1
Ecuador,1991,4.291342464,1.679,11.33211945,-5.388,1080977278,1
Ecuador,1992,2.11431065,2.591,11.83653078,-0.849,1015827333,1
Ecuador,1993,1.973218137,3.757,16.45606432,-5.058,1541717569,1
Ecuador,1994,4.258250427,4.788,22.07972762,-4.439,2002942790,1
Ecuador,1995,2.252548652,5.884,23.48354232,-4.55,1787782199,1
Ecuador,1996,1.731747626,7.32,23.29852299,-0.238,2011360128,0
Ecuador,1997,4.327864758,9.56,24.98315376,-1.767,2212962683,0
Ecuador,1998,3.266529346,13.011,22.36587319,-7.982,1738909755,0
Ecuador,1999,-4.739385854,19.803,22.30192503,4.86,1887630504,1
Ecuador,2000,1.091801647,38.833,26.03963098,6.347,1178958456,1
Ecuador,2001,4.206271857,53.463,23.96763119,-2.383,1073533298,0
Ecuador,2002,4.928095496,60.138,17.99747802,-4.506,1004402766,0
Ecuador,2003,2.884500365,64.907,16.68824962,-1.249,1165340428,0
Ecuador,2004,6.832397366,66.686,19.15391342,-1.362,1439913955,0
Ecuador,2005,5.39862244,68.133,20.67747609,1.177,2147944603,0
Ecuador,2006,4.341131986,70.38,21.13884022,3.808,2026480314,0
Ecuador,2007,1.902428597,71.982,22.07947773,3.784,3520672992,0
Ecuador,2008,6.564920682,78.029,22.56852808,2.894,4472854631,1
Ecuador,2009,1.09101297,82.055,22.23464491,0.521,3792122232,1
Ecuador,2010,4.02913788,84.972,24.56315146,-2.322,2622493356,0
Ecuador,2011,8.481476563,88.774,25.34064104,-0.507,2957999384,0
Ecuador,2012,5.783212336,93.303,26.13909582,-0.167,2486036144,0
Ecuador,2013,7.211236537,95.842,26.53190371,-0.966,4345840333,0
Ecuador,2014,4.226065204,99.282,27.16021469,-0.651,3941357098,0
Ecuador,2015,0.119692109,103.22,27.24040689,-2.285,2487276600,0
Ecuador,2016,-0.687954246,105.004,28.76563469,1.119,4215553160,0
Egypt,1960,,,,,266967600,0
Egypt,1961,5.161114143,,,,203625200,0
Egypt,1962,3.875616724,,,,223227760,0
Egypt,1963,10.51809262,,,,216277440,0
Egypt,1964,11.50757747,,,,223742480,0
Egypt,1965,4.914042292,,,,193777600,0
Egypt,1966,5.046403712,,,,156816540,0
Egypt,1967,0.805264127,,,,196019200,0
Egypt,1968,-1.60679235,,,,187040600,0
Egypt,1969,5.279517514,,,,145124800,0
Egypt,1970,5.598515039,,,,165038580,0
Egypt,1971,4.057346327,,,,163240183.2,0
Egypt,1972,3.055680625,,,,209341387.2,0
Egypt,1973,3.506830162,,,,532593785.4,0
Egypt,1974,1.558938572,,,,705412654.5,0
Egypt,1975,8.939147159,,,,535004017,0
Egypt,1976,13.27968944,,,,567297179.7,0
Egypt,1977,9.003044267,,,,831886353,0
Egypt,1978,8.628767645,,,,1050567898,0
Egypt,1979,4.547689628,,,,1795125066,0
Egypt,1980,10.01132904,1.346,,-0.822,2479664000,0
Egypt,1981,7.348553896,1.486,,-4.332,1682922621,0
Egypt,1982,9.907171134,1.707,,-6.836,1809313173,0
Egypt,1983,5.09440684,1.98,,-3.974,1698907670,0
Egypt,1984,9.745762712,2.318,,-8.101,1485991444,1
Egypt,1985,5.791505791,2.599,,-4.568,1587362858,0
Egypt,1986,4.744525547,3.22,,-2.759,1779681032,0
Egypt,1987,3.832752613,4.031,,-1.299,2555643305,0
Egypt,1988,5.461320496,4.643,,-2.146,2261158623,0
Egypt,1989,4.920868604,5.578,,-2.173,2495363416,0
Egypt,1990,5.667029157,6.761,24.20022366,-2.699,3619931743,0
Egypt,1991,1.125404595,7.757,21.22404297,3.435,6185285501,0
Egypt,1992,4.472859184,9.397,21.18022699,8.307,11620220748,0
Egypt,1993,2.9007908,10.435,22.33136969,4.428,13854276439,0
Egypt,1994,3.97317218,11.379,26.53765054,0.35,14412967685,0
Egypt,1995,4.642458772,12.444,31.1313234,0.611,17121798674,0
Egypt,1996,4.988730565,13.327,34.7457599,-0.259,18296476061,0
Egypt,1997,5.492354743,14.149,39.02725189,0.149,19370588198,0
Egypt,1998,5.575497461,14.862,44.27589562,-2.779,18823907998,0
Egypt,1999,6.053438785,15.419,49.45602503,-1.814,15190021677,0
Egypt,2000,6.37000383,15.858,49.40985495,-1.11,13785040868,0
Egypt,2001,3.535251974,16.242,52.24199552,-0.033,13598234040,0
Egypt,2002,2.390204026,16.608,51.9796488,0.68,14076054423,0
Egypt,2003,3.193454737,17.175,51.25913743,2.281,14603576021,0
Egypt,2004,4.092071611,18.575,51.39717136,4.125,15338514717,0
Egypt,2005,4.471744472,20.192,48.66059129,3.092,21856784929,0
Egypt,2006,6.843838194,21.058,46.87781468,1.552,26006845068,0
Egypt,2007,7.087827427,23.35,43.28695161,1.656,32214421786,0
Egypt,2008,7.156283566,26.092,40.70233869,0.52,34330505048,0
Egypt,2009,4.6735998,30.308,34.32568326,-2.231,34896678266,0
Egypt,2010,5.147234858,33.842,31.45320838,-1.877,37028506135,0
Egypt,2011,1.764571949,37.583,29.62966816,-2.457,18637541110,0
Egypt,2012,2.226199799,40.85,25.92696852,-3.445,15672467971,0
Egypt,2013,2.185466054,43.675,24.90896094,-2.108,16536236826,0
Egypt,2014,2.91591188,48.083,24.32747547,-0.854,14926998052,0
Egypt,2015,4.372019078,53.367,24.9600652,-3.468,15858887326,0
Egypt,2016,4.346643456,58.817,32.29337617,-5.643,23642691706,0
El Salvador,1960,,,,,33573600,0
El Salvador,1961,,,,,24551105,0
El Salvador,1962,,,,,26364137,0
El Salvador,1963,,,,,44455720,0
El Salvador,1964,,,,,53500664,0
El Salvador,1965,,,,,56514896,0
El Salvador,1966,7.161137742,,,,56991179,0
El Salvador,1967,5.436848848,,,,54871040,0
El Salvador,1968,3.236692387,,,,65447490,0
El Salvador,1969,3.485418814,,,,63874720,0
El Salvador,1970,2.977295093,,,,63874517,0
El Salvador,1971,3.858257513,,,,67645912.91,0
El Salvador,1972,6.117533687,,,,95389003.03,0
El Salvador,1973,4.861673504,,,,95802260.53,0
El Salvador,1974,5.336001107,,,,168141735.5,0
El Salvador,1975,2.923531889,,,,175110725.2,0
El Salvador,1976,5.049260174,,,,250830256,0
El Salvador,1977,6.780061728,,,,293868953.3,0
El Salvador,1978,5.322765835,,,,381320595.2,0
El Salvador,1979,-4.180265433,,,,402733307.5,0
El Salvador,1980,-15.83686429,5.508,,5.173,381705150,0
El Salvador,1981,-5.720990452,6.325,,-3.545,276930424.6,0
El Salvador,1982,-6.308471376,7.065,,-1.493,344119829.4,0
El Salvador,1983,1.539025284,7.992,,1.853,339013745.6,0
El Salvador,1984,1.33525803,8.927,,-1.712,310473964.2,0
El Salvador,1985,0.614316239,10.92,,-1.237,333072336.7,0
El Salvador,1986,0.194673038,14.408,,5.005,353110280,0
El Salvador,1987,2.508169213,17.988,,5.72,413282279.8,0
El Salvador,1988,1.878176962,21.545,,0.931,354102757,0
El Salvador,1989,0.964059197,25.348,,-6.139,454062341.6,0
El Salvador,1990,4.832900578,32.52,16.83271067,-3.15,595456226.6,0
El Salvador,1991,1.494087568,37.206,18.02170602,-3.188,453109120,0
El Salvador,1992,7.021963316,41.381,20.05676931,-1.874,578474650.1,0
El Salvador,1993,5.818315557,49.038,22.36227545,-1.225,719512205.1,0
El Salvador,1994,4.692061727,54.228,32.61752832,-0.234,829222306.9,0
El Salvador,1995,4.734081402,59.668,37.14750056,-2.932,939802924.7,0
El Salvador,1996,0.811461899,65.509,39.64010015,-1.763,1110180408,0
El Salvador,1997,3.137970067,68.451,43.89258462,-0.956,1444072842,0
El Salvador,1998,2.6522773,70.196,45.97513029,-0.829,1748115000,0
El Salvador,1999,2.162033737,70.556,48.34278625,-2.121,1955987490,0
El Salvador,2000,1.127906977,72.16,50.35468816,-3.653,1901335075,0
El Salvador,2001,0.87961366,74.863,45.0744932,-1.224,1723445185,0
El Salvador,2002,1.572918448,76.262,44.71809855,-3.199,1633634983,0
El Salvador,2003,1.565393031,77.879,46.80761099,-5.302,1986451866,0
El Salvador,2004,0.889404486,81.347,47.3712204,-4.677,1935975150,0
El Salvador,2005,2.680830094,85.162,49.06109675,-4.229,1851759755,0
El Salvador,2006,4.336998603,88.598,49.4175,-4.785,1970971557,0
El Salvador,2007,1.847602206,92.656,50.65189278,-7.151,2302871089,0
El Salvador,2008,2.154402983,99.381,50.13009396,-8.518,2644386459,0
El Salvador,2009,-2.108768376,99.915,49.05806158,-1.774,3120881836,0
El Salvador,2010,2.154195367,101.093,46.85602775,-2.888,2881775239,0
El Salvador,2011,3.773584998,106.278,44.76483928,-5.481,2493022512,0
El Salvador,2012,2.887700102,108.117,44.16113345,-5.797,3176161720,0
El Salvador,2013,2.182952325,108.936,46.39216043,-6.905,2744899176,0
El Salvador,2014,1.729399842,110.179,47.22745983,-5.371,2693299223,0
El Salvador,2015,2.400000089,109.373,47.75535455,-3.216,2786587496,0
El Salvador,2016,2.539062411,110.034,48.7379604,-2.274,3238334349,0
Finland,1960,,,,,327964400,0
Finland,1961,7.604670479,,,,342971000,0
Finland,1962,2.981945536,,,,304091800,0
Finland,1963,3.285099636,,,,337893480,0
Finland,1964,5.238686598,,,,384130412.3,0
Finland,1965,5.302857802,,,,289463318.6,0
Finland,1966,2.372823015,,,,188909152.8,0
Finland,1967,2.168828883,,,,184204841.9,0
Finland,1968,2.303289984,,,,346987405.3,0
Finland,1969,9.593287785,,,,327209700.2,0
Finland,1970,7.470432644,,,,455408583,0
Finland,1971,2.356921232,,,,684060183,0
Finland,1972,7.735484819,,,,758280979.2,0
Finland,1973,6.983828356,,,,666703467.7,0
Finland,1974,3.236533436,,,,749415388.6,0
Finland,1975,1.804897952,,,,548653232.8,0
Finland,1976,0.344383187,,,,573064058.5,0
Finland,1977,0.23951063,,,,680322458.4,0
Finland,1978,2.919707564,,,,1436537559,0
Finland,1979,7.121925938,,,,2044853098,0
Finland,1980,5.389047486,32.979,,-2.612,2451468443,0
Finland,1981,1.289384269,36.936,,-0.909,1988162432,0
Finland,1982,3.086715417,40.371,,-1.738,2097669136,0
Finland,1983,3.103848806,43.763,,-2.202,1722253273,0
Finland,1984,3.226532916,46.826,,-0.039,3145826967,0
Finland,1985,3.540054387,49.551,,-1.434,4375152169,0
Finland,1986,2.755099312,50.988,,-0.941,2534550392,0
Finland,1987,3.561032972,53.07,,-1.887,7363946496,0
Finland,1988,5.231112807,55.795,,-2.466,7171276635,0
Finland,1989,5.083929553,59.462,,-4.867,5913980642,0
Finland,1990,0.691649918,62.409,128.9,-5.052,10414929121,0
Finland,1991,-5.880596185,65.246,141.8,-5.356,8316763636,0
Finland,1992,-3.311373617,67.369,163.6,-4.663,5880752714,0
Finland,1993,-0.779815062,69.61,145.4,-1.461,6192945395,0
Finland,1994,3.964372837,70.733,136.8,0.821,11429608315,0
Finland,1995,4.234367102,71.015,118.4,3.829,10657228465,0
Finland,1996,3.66265717,71.77,115.2,3.515,7507184580,0
Finland,1997,6.397700684,72.643,116.6,4.752,8881026948,0
Finland,1998,5.454270218,73.623,108.7,4.706,10270793473,0
Finland,1999,4.389280704,74.588,112.3,4.845,8677453197,0
Finland,2000,5.753737705,76.789,121.7,7.158,8409731733,0
Finland,2001,2.640262057,78.836,117.4,7.675,8419388663,0
Finland,2002,1.687326444,80.418,119.5,7.818,9825470848,0
Finland,2003,2.011799927,81.456,125.4,4.314,11172946882,0
Finland,2004,4.005379523,81.576,128.9,5.603,12913570497,0
Finland,2005,2.777309185,82.208,133.9,2.877,11331633301,0
Finland,2006,4.019573265,83.256,140,3.931,7498639358,0
Finland,2007,5.312801767,84.574,144.8,4.028,8380474053,0
Finland,2008,0.784431236,87.886,156.1,2.543,8353577867,0
Finland,2009,-8.076031166,89.322,165.2,1.996,11428834792,0
Finland,2010,3.168287912,90.828,167.2,1.489,9547427725,0
Finland,2011,2.390394554,93.847,168.2,-1.44,10276057418,0
Finland,2012,-1.52284013,96.814,171.5,-2.055,11082344912,0
Finland,2013,-0.979741025,98.959,176.2,-1.798,11272356806,0
Finland,2014,-0.478068425,100.156,182.5,-1.332,10679250780,0
Finland,2015,0.466503766,100,189.4,-0.937,10016275637,0
Finland,2016,2.571934149,100.389,179.5,-1.999,10465361380,0
France,1960,,,,,2300194000,0
France,1961,4.803831829,,,,3374550000,0
France,1962,6.87169902,,,,4053563700,0
France,1963,6.198634645,,,,4914646800,0
France,1964,6.425865372,,,,5736854800,0
France,1965,4.807918245,,,,6359615200,0
France,1966,5.210182939,,,,6761305400,0
France,1967,4.896357746,,,,7023698000,0
France,1968,4.450457139,,,,4965133000,0
France,1969,7.113148759,,,,3853168000,0
France,1970,6.200328565,,,,5199446700,0
France,1971,5.330598744,,,,8819835375,0
France,1972,4.537374406,,,,12723426514,0
France,1973,6.609984612,,,,15594821968,0
France,1974,4.690796832,,,,23350057845,0
France,1975,-1.124349343,,,,22613021741,0
France,1976,4.38594266,,,,19232853330,0
France,1977,3.572654367,,,,22642593460,0
France,1978,3.894980633,,,,32328216862,0
France,1979,3.695310787,,,,59520673561,0
France,1980,1.676413372,35.582,,-0.595,75592384526,0
France,1981,1.188314743,40.327,,-0.771,54798129412,0
France,1982,2.442512687,45.157,,-2.062,53929067047,0
France,1983,1.262057618,49.429,,-0.838,51077749562,0
France,1984,1.609471466,53.222,,-0.142,46174644007,0
France,1985,1.569074366,56.325,,-0.063,53354349370,0
France,1986,2.389535545,57.755,,0.304,63449998026,0
France,1987,2.552746211,59.655,,-0.476,72674290443,0
France,1988,4.814224002,61.266,,-0.457,58944488671,0
France,1989,4.405169272,65.291,,-0.452,57433917022,0
France,1990,2.829627153,65.502,128.9,-0.776,68290938862,0
France,1991,1.236662483,67.733,131.8,-0.486,60227056602,0
France,1992,1.516061117,69.395,134.1,0.273,54305667501,0
France,1993,-0.358997811,70.945,134.5,0.694,54624424139,0
France,1994,2.383660861,72.128,133.4,0.585,57627249048,0
France,1995,2.304792784,73.403,130.8,0.458,58509689575,0
France,1996,1.397079872,74.93,129.6,1.205,57020073080,0
France,1997,2.527061634,75.879,129.8,3.717,54693127782,0
France,1998,3.452594343,76.393,127.9,3.688,73773200168,0
France,1999,3.399308088,76.832,133.4,4.433,67926850858,0
France,2000,4.140999964,78.226,137.7,1.099,63728079968,0
France,2001,1.899467012,79.622,142.8,1.575,58637344264,0
France,2002,1.067750271,81.165,143,1.148,61696755317,0
France,2003,0.967827183,82.926,142.6,0.836,70762382919,0
France,2004,2.868250525,84.863,145.3,0.533,77353273269,0
France,2005,1.888565841,86.465,149.3,0.104,74359915676,0
France,2006,2.714064488,88.102,153.3,0.253,98239163383,0
France,2007,2.530481884,89.518,156.9,-0.102,1.15487E+11,0
France,2008,0.380171436,92.347,164.2,-0.696,1.03306E+11,0
France,2009,-2.824551537,92.44,172.1,-0.55,1.31786E+11,0
France,2010,2.00032476,94.047,172.6,-0.629,1.65852E+11,0
France,2011,2.437576537,96.198,178.8,-0.86,1.6849E+11,0
France,2012,0.183835265,98.329,182.9,-0.965,1.84522E+11,0
France,2013,0.781756446,99.303,181.1,-0.51,1.45161E+11,0
France,2014,0.997832947,99.912,186.8,-0.956,1.43977E+11,0
France,2015,1.066754748,99.998,192.4,-0.368,1.38199E+11,0
France,2016,0.860031075,100.304,199.4,-0.486,1.45866E+11,0
Germany,1960,,,,,7083840800,0
Germany,1961,4.298439564,,,,7180500800,0
Germany,1962,4.623470957,,,,6964883190,0
Germany,1963,2.735296404,,,,7659475440,0
Germany,1964,6.63946991,,,,7895954160,0
Germany,1965,5.244164053,,,,7445164400,0
Germany,1966,2.812181275,,,,8052102610,0
Germany,1967,-0.330256485,,,,8176362000,0
Germany,1968,5.66877306,,,,10843279100,0
Germany,1969,7.418102753,,,,7152711600,0
Germany,1970,5.103144545,,,,13878868480,0
Germany,1971,3.132699799,,,,19312523395,0
Germany,1972,4.300341301,,,,26942103304,0
Germany,1973,4.777486888,,,,41407633837,0
Germany,1974,0.890068709,,,,49293767750,0
Germany,1975,-0.86673891,,,,42710976245,0
Germany,1976,4.94925842,,,,45867199927,0
Germany,1977,3.347218074,,,,54220834450,0
Germany,1978,3.008492881,,,,75286223392,0
Germany,1979,4.15036331,,,,1.01318E+11,0
Germany,1980,1.408828657,48.74,,-1.782,1.04702E+11,0
Germany,1981,0.529240573,51.822,,-0.684,81553651369,0
Germany,1982,-0.394840785,54.546,,0.866,88250228616,0
Germany,1983,1.572410149,56.338,,0.666,78986153756,0
Germany,1984,2.822947857,57.687,,1.423,69485148466,0
Germany,1985,2.327935189,58.89,,2.662,75504358025,0
Germany,1986,2.287339276,58.816,,4.024,88940673108,0
Germany,1987,1.402151609,58.959,,3.709,1.24834E+11,0
Germany,1988,3.70723565,59.709,,4.317,97575978902,0
Germany,1989,3.896551715,61.368,,4.689,98876658479,0
Germany,1990,5.255006097,63.017,106.3,3.131,1.04547E+11,0
Germany,1991,5.108261507,65.206,107.3,-1.422,96657198482,0
Germany,1992,2.014184233,68.496,107.9,-1.183,1.22686E+11,0
Germany,1993,-0.973303672,71.562,115.7,-1.037,1.14822E+11,0
Germany,1994,2.597584952,73.507,116.4,-1.5,1.13841E+11,0
Germany,1995,1.505405778,74.78,115.3,-1.246,1.21816E+11,0
Germany,1996,1.038155825,75.733,120.2,-0.676,1.18323E+11,0
Germany,1997,1.854817263,76.875,123.2,-0.51,1.05208E+11,0
Germany,1998,2.096161401,77.333,127.6,-0.711,1.08265E+11,0
Germany,1999,2.130116694,77.833,131.8,-1.422,93407192492,0
Germany,2000,2.877245956,78.933,140.6,-1.761,87496869035,0
Germany,2001,1.636540994,80.433,141.8,-0.368,82131887554,0
Germany,2002,-0.228310224,81.5,144.1,1.891,89142540697,0
Germany,2003,-0.52992901,82.375,144.3,1.414,96835206408,0
Germany,2004,1.162368254,83.842,137.9,4.52,97169968441,0
Germany,2005,0.885697257,85.458,136.4,4.673,1.01676E+11,0
Germany,2006,3.855736146,86.975,134.6,5.772,1.11637E+11,0
Germany,2007,2.890107179,88.95,129.3,6.861,1.35932E+11,0
Germany,2008,0.910403214,91.4,129.9,5.692,1.38564E+11,0
Germany,2009,-5.545164545,91.625,134,5.836,1.7904E+11,0
Germany,2010,4.14676755,92.65,129.6,5.744,2.15978E+11,0
Germany,2011,3.757968845,94.95,124.6,6.213,2.34104E+11,0
Germany,2012,0.474291321,97,123.8,7.129,2.48856E+11,0
Germany,2013,0.386224592,98.558,124.3,6.557,1.98535E+11,0
Germany,2014,2.169498898,99.317,118.2,7.224,1.93485E+11,0
Germany,2015,1.652719787,99.992,117.8,8.584,1.73731E+11,0
Germany,2016,2.294710664,100.358,117.7,8.62,1.84031E+11,0
Ghana,1960,,,,,277926000,0
Ghana,1961,3.429674015,,,,155954000,0
Ghana,1962,4.109158606,,,,159611200,0
Ghana,1963,4.405974199,,,,122112800,0
Ghana,1964,2.209327502,,,,122719200,0
Ghana,1965,1.36899887,,,,132509200,0
Ghana,1966,-4.25829037,,,,111130400,1
Ghana,1967,3.07536405,,,,82732000,1
Ghana,1968,0.368860329,,,,97004000,1
Ghana,1969,6.006174966,,,,71832000,1
Ghana,1970,9.723472587,,,,42579200,1
Ghana,1971,5.216124557,,,,43092238.04,1
Ghana,1972,-2.487655402,,,,104041173.9,1
Ghana,1973,2.884584195,,,,194039305.2,1
Ghana,1974,6.852516832,,,,101333084.9,1
Ghana,1975,-12.43162902,,,,147155059.4,0
Ghana,1976,-3.530182806,,,,113297797.9,0
Ghana,1977,2.274107242,,,,181582891.5,0
Ghana,1978,8.475935602,,,,326657532.2,0
Ghana,1979,-2.51494142,,,,401235930.4,0
Ghana,1980,0.471695943,0.057,,-0.144,329581762.4,0
Ghana,1981,-3.503066947,0.123,,-0.837,268425872.8,0
Ghana,1982,-6.923650411,0.151,,-0.269,314337128.3,0
Ghana,1983,-4.563737505,0.335,,-0.327,291305077.1,0
Ghana,1984,8.647569457,0.469,,-0.428,437210812.6,0
Ghana,1985,5.091617272,0.518,,-0.994,552078778.6,0
Ghana,1986,5.19916068,0.645,,-0.599,623972714.7,0
Ghana,1987,4.794898879,0.901,,-0.819,331647763.8,1
Ghana,1988,5.628168764,1.184,,-0.571,310347217,0
Ghana,1989,5.0858727,1.483,,-0.612,435931374,0
Ghana,1990,3.328817883,2.035,1.979865973,-1.095,309313690.6,0
Ghana,1991,5.281826398,2.403,1.469801135,-1.476,644302479.8,0
Ghana,1992,3.87941908,2.644,1.954260856,-2.251,411555106.2,0
Ghana,1993,4.850000554,3.304,2.164616563,-4.12,516970166.3,0
Ghana,1994,3.299999739,4.126,2.325109694,-2.065,689267657,0
Ghana,1995,4.112418972,6.573,2.248618147,-0.986,803820975.1,0
Ghana,1996,4.602461156,9.497,2.696129034,-1.982,930268682.1,0
Ghana,1997,4.19635744,11.855,3.585224344,-2.564,617628952.5,0
Ghana,1998,4.700390784,14.132,4.090086077,-3.039,456699772.6,0
Ghana,1999,4.399996825,15.895,5.470341328,-5.43,534753901.9,0
Ghana,2000,3.700000082,19.886,6.085196012,-3.369,308900898.4,0
Ghana,2001,4.000000128,26.435,5.162615543,-3.494,375936405.5,0
Ghana,2002,4.499999559,30.36,5.274520256,-0.741,636059800,0
Ghana,2003,5.200000133,38.443,5.440005266,0.58,1470061310,0
Ghana,2004,5.599999991,43.312,5.762238528,-2.907,1749729259,0
Ghana,2005,5.900003819,49.85,6.781196735,-4.49,1897057040,0
Ghana,2006,6.399912606,55.674,7.839737051,-3.602,2268926567,0
Ghana,2007,4.346819104,61.647,10.53611809,-6.333,2218311348,0
Ghana,2008,9.149798938,71.822,9.30822839,-8.809,2014205287,0
Ghana,2009,4.844487052,81.259,13.11744736,-4.042,3691822335,0
Ghana,2010,7.899711941,86.702,12.37218154,-6.393,5158151629,0
Ghana,2011,14.04712358,93.357,12.63400973,-6.576,5913600037,0
Ghana,2012,9.292789406,99.959,13.33098267,-8.637,5835098328,0
Ghana,2013,7.312525017,111.621,15.29234082,-8.954,5587739126,0
Ghana,2014,2.856240163,128.907,16.50487762,-6.806,5563709271,0
Ghana,2015,2.120759338,151.019,17.9335353,-5.711,5742645886,0
Ghana,2016,3.37346575,177.378,17.43559735,-5.06,5866729596,0
Greece,1960,,,,,242101200,1
Greece,1961,13.20383861,,,,267482900,1
Greece,1962,0.36481229,,,,286669630,1
Greece,1963,11.84486667,,,,292161880,1
Greece,1964,9.409677324,,,,281585440,1
Greece,1965,10.76801097,,,,250520560,0
Greece,1966,6.494501381,,,,273284990,0
Greece,1967,5.669486434,,,,286873600,0
Greece,1968,7.20371768,,,,349516700,0
Greece,1969,11.56366841,,,,317766800,0
Greece,1970,8.9305802,,,,318014730,0
Greece,1971,7.841176578,,,,534814271,0
Greece,1972,10.16015159,,,,1125644544,0
Greece,1973,8.092379071,,,,1291978636,0
Greece,1974,-6.43824057,,,,1454967385,0
Greece,1975,6.366807946,,,,1291435722,0
Greece,1976,6.851898696,,,,1268118821,0
Greece,1977,2.941000906,,,,1476777090,0
Greece,1978,7.246863979,,,,2157055983,0
Greece,1979,3.282079589,,,,3292536814,0
Greece,1980,0.677131407,6.189,,-3.845,3606607178,0
Greece,1981,-1.553721269,7.702,,-4.547,2553564856,0
Greece,1982,-1.132647391,9.33,,-3.442,2630216481,0
Greece,1983,-1.078622739,11.212,,-3.786,2380722492,0
Greece,1984,2.010580937,13.282,,-4.411,2220066694,0
Greece,1985,2.509556402,15.847,,-6.834,2216191387,0
Greece,1986,0.517660006,19.494,,-2.971,2811792217,0
Greece,1987,-2.258863224,22.691,,-1.862,4299295461,0
Greece,1988,4.287861729,25.758,,-1.253,5012214145,0
Greece,1989,3.799999953,29.288,,-3.232,4584865250,0
Greece,1990,0,35.272,39.8,-3.611,4721071254,0
Greece,1991,3.099999706,42.135,37.2,-1.49,6400005237,0
Greece,1992,0.700000337,48.825,37,-1.84,5937644103,0
Greece,1993,-1.600000022,55.861,35.2,-0.685,9135322990,0
Greece,1994,1.999999847,61.935,35.8,-0.125,15809339689,0
Greece,1995,2.099719532,67.378,36,-2.347,16118557930,0
Greece,1996,1.382470573,72.682,36.6,-3.492,18782300412,0
Greece,1997,3.602883265,76.637,38.5,-3.72,13652307051,0
Greece,1998,3.436935797,80.099,41.8,-2.624,18501070728,0
Greece,1999,2.658785623,81.814,45.1,-3.579,19352094678,0
Greece,2000,4.137826994,84.184,53.9,-5.927,14594006579,0
Greece,2001,4.650414594,87.249,61.1,-6.887,6244166654,0
Greece,2002,4.683137271,90.671,64.8,-6.254,9431530975,0
Greece,2003,5.796822743,93.799,69,-6.296,5801377075,0
Greece,2004,5.377866346,96.631,74.2,-5.532,2707782609,0
Greece,2005,1.183506355,100,86.3,-7.347,2287009893,0
Greece,2006,6.443397625,103.314,93.2,-10.86,2849953559,0
Greece,2007,3.506869766,106.402,102.1,-13.921,3647605325,0
Greece,2008,0.057474024,110.903,113.9,-14.481,3489670238,0
Greece,2009,-4.119276067,112.397,117,-10.869,5486122598,0
Greece,2010,-5.693741216,117.684,129.2,-10.042,6352405963,0
Greece,2011,-9.876778753,121.354,132.6,-10.149,6743416891,0
Greece,2012,-8.331134211,122.609,135.1,-2.561,7255024355,1
Greece,2013,-2.272116999,121.562,133.3,-2.583,5763071364,1
Greece,2014,0.792225061,119.868,132.2,-2.493,6236284819,0
Greece,2015,-0.228301892,118.557,129.2,-1.479,6027606781,1
Greece,2016,-0.031794768,118.573,126.9,-2.373,6851247713,1
Guatemala,1960,,,,,54465080,0
Guatemala,1961,4.298518349,,,,54861645,0
Guatemala,1962,3.536501263,,,,45845998,0
Guatemala,1963,9.541043931,,,,56752800,0
Guatemala,1964,4.632992432,,,,59627352,0
Guatemala,1965,4.361769315,,,,67884400,0
Guatemala,1966,5.51210399,,,,60807566,0
Guatemala,1967,4.112175617,,,,65213280,0
Guatemala,1968,8.766035054,,,,69463170,0
Guatemala,1969,4.736909016,,,,74213280,0
Guatemala,1970,5.707883598,,,,79445000,0
Guatemala,1971,5.583754547,,,,96235485.5,0
Guatemala,1972,7.333051621,,,,148136483,0
Guatemala,1973,6.782834337,,,,246465603.3,0
Guatemala,1974,6.375029903,,,,272939435.4,0
Guatemala,1975,1.949990822,,,,352684550.2,0
Guatemala,1976,7.387265625,,,,557262955.7,0
Guatemala,1977,7.809220684,,,,752484050.5,0
Guatemala,1978,4.99668982,,,,857805069.2,0
Guatemala,1979,4.713456092,,,,963704547.9,0
Guatemala,1980,3.75997816,2.532,,-2.116,752585368.7,0
Guatemala,1981,0.64685861,2.82,,-6.793,357328890.2,0
Guatemala,1982,-3.53008901,2.958,,-4.674,350871963.2,0
Guatemala,1983,-2.572091444,3.157,,-2.526,409283288.9,0
Guatemala,1984,0.496697753,3.258,,-4.069,435385509.1,0
Guatemala,1985,-0.609338956,3.883,,-2.249,471692100,0
Guatemala,1986,0.143049596,5.156,,-0.297,566267070,1
Guatemala,1987,3.543983307,5.716,,-6.453,540889873.3,0
Guatemala,1988,3.892387064,6.304,,-5.575,415722233.5,0
Guatemala,1989,3.94258952,7.123,,-4.288,523525190.2,1
Guatemala,1990,3.102563176,9.828,14.44396485,-2.826,361810500,0
