Country,Year,gdp_growth,inflation,domestic_credit,current_account,total_reserves,External_Debt_Crisis,gdp_growth_mean5,gdp_growth_std5,gdp_growth_trend5,inflation_mean5,inflation_std5,inflation_trend5,domestic_credit_mean5,domestic_credit_std5,domestic_credit_trend5,current_account_mean5,current_account_std5,current_account_trend5,total_reserves_mean5,total_reserves_std5,total_reserves_trend5,target_crisis_next_3y
Brazil,1980,9.2,73.291,73.25485785561165,-8.783,6875231542.0,0,7.2241830822,2.4312409256347167,-0.028902700800000413,3212947352535.861,1801645077644.173,-756672921301.2333,65.54144093648685,4.311954092831939,1.9329889073461102,-3.324444582734143,3.0514317784483547,-1.3667199131980954,8602549025.6,2370428386.1193037,281353920.30000037,1
Brazil,1981,-4.25,147.855,73.3571067312209,-7.003,7479607844.0,0,4.3227571762,5.099276457560108,-1.4138553829000002,2440625764957.7803,2230670689727.366,-1204664216128.1152,67.49332200629044,5.306342954464021,2.9130002000077293,-4.334466865813259,3.308882841474089,-1.6909641972123493,8765099758.0,2228098494.3251143,-523942769.0999987,1
Brazil,1982,0.83,296.558,72.76797368775667,-9.104,3997356018.0,0,3.5018915621999995,5.302516230880919,-1.9289355499999996,1658183317505.935,2271209664636.7563,-1251313427280.959,69.32636921644084,5.208504954750053,2.8007552255152715,-5.764232181567526,3.558830122610486,-1.9310827906743198,8076186787.2,3101018550.44943,-1874445182.8999999,1
Brazil,1983,-2.93,696.97,72.8634148637979,-4.759,4561475256.0,1,1.9219120243999999,5.8991360362189065,-2.774912024399999,813739780337.6112,1819577464151.6204,-813739779932.9557,71.17233338040708,4.230223981319843,1.8003318032444304,-6.322229944483692,2.9879369629627206,-0.591470055516309,6550475203.0,2358800014.774214,-1343233572.1999998,1
Brazil,1984,5.4,2036.0,74.11524962874252,0.028,11960814097.0,1,1.65,5.6463218115867235,-0.6280000000000002,650.1348,0.0,447.45329999999996,73.27172055342592,0.5337581127471746,0.12270916788388159,-5.9242,3.7494683223091783,1.9865999999999997,6974896951.4,3154932263.600439,725303252.2000005,1
Brazil,1985,7.85,6637.94,74.05724447757423,-0.1,11617955162.0,1,1.38,5.21048942039037,2.8770000000000002,1963.0646000000002,0.0,1471.9611999999997,73.43219787781844,0.6378850833623076,0.27475514336925544,-4.187600000000001,4.089734746899852,2.293799999999999,7923441675.4,3770403202.4995675,1624015271.5000002,1
Brazil,1986,7.49,16404.82,73.4763123124182,-2.147,8184181032.0,1,3.728,4.654741668449494,2.41,5214.4576,0.0,3815.7493999999992,73.4560389940579,0.6366032766231954,0.2610506863099482,-3.2164,3.821817146332356,1.8572999999999997,8064356313.0,3762827165.3243413,1543012993.4000003,1
Brazil,1987,3.53,53861.43,73.46792470592595,-0.501,8134599726.0,1,4.268,4.383186055827426,1.5010000000000006,15927.432,0.0,12069.774,73.59602919769176,0.5122928962208725,0.05700823679318312,-1.4958,2.0206673897502245,0.6341000000000004,8891805054.6,3028058732.1778436,336961587.500001,1
Brazil,1988,-0.06,392713.47,73.63370089492105,1.304,9114472123.0,1,4.8420000000000005,3.24508397426014,-1.5239999999999994,94330.73199999999,141613.37115545958,82857.843,73.75008640391638,0.3145645111380782,-0.15524172392911462,-0.2832,1.2420546284282263,0.21509999999999996,9802404428.0,1859329657.8739288,-917603938.3999983,1
Brazil,1989,3.16,6011358.88,73.7290716171726,0.235,9678276000.0,1,4.394,3.3028972130540155,-1.692999999999999,1296195.308,2639153.6943624467,1238575.0529999998,73.67285080160241,0.2413887299785448,-0.049895713830036534,-0.24180000000000001,1.2583635007421263,0.4120999999999998,9345896808.6,1426806455.090538,-294906723.29999954,1
Brazil,1990,-4.35,183210172.2,46.33612187,-0.831,9997591008.0,1,1.954,4.4266838604083745,-2.4049999999999994,37936902.16,81249900.87164353,37234503.221,68.12862628008756,12.182876677254757,-5.4019233973589715,-0.388,1.2800480459732673,0.3367999999999998,9021823977.8,848593956.3647876,517049622.60000056,1
Brazil,1991,1.032189585,976093360.5,49.72359499,-0.352,9391631540.0,1,0.6624379170000001,3.1719038198685157,-0.928562083,233152293.296,422658407.31405157,213489645.68699998,63.37808281560392,14.062352678177373,-7.478623845677284,-0.029000000000000005,0.8391814464107142,-0.1836999999999999,9263314079.4,711331742.872706,339718251.3000002,1
Brazil,1992,-0.54407205,10268073824.0,93.00292113,1.607,23750647504.0,1,-0.15237649299999992,2.745771146548758,-0.3095954514999998,2286756285.81,4479772008.01594,2150544422.2679996,67.28508210041873,19.303509849937033,1.4732963842985365,0.3926,1.0466471707313676,0.001899999999999933,12386523635.0,6361222669.752229,2898570630.200001,1
Brazil,1993,4.924690004,208173000000.0,147.6685284,-0.138,32247610989.0,1,0.8445615078000002,3.5691623901198475,0.7335307957999998,43921277743.116,91919835232.1673,42641884093.404,82.09204760143453,41.277912712989924,19.45457128256549,0.10419999999999996,0.9242422301539666,0.1692,17013151408.2,10471254252.046265,5889172647.400001,1
Brazil,1994,5.852870362,4529480000000.0,76.54995005,-0.307,38810777748.0,1,1.3831355802,4.160146412050097,2.4298241143,949816075471.3401,2003052583051.326,926579048629.51,82.656223288,41.15412591312862,15.837258977000007,-0.004200000000000037,0.9367655523128389,0.1262,22839651757.8,13135678966.276058,8048235292.900001,0
Brazil,1995,4.223793634,7519310000000.0,47.890542,-2.427,51842389631.0,0,3.097894307,2.726067672525437,1.278015051,2453641433436.9,3427749732373.1157,1955587973945.5,82.967107314,40.81564621169024,-2.0119077059999837,-0.3234,1.4306499571872848,-0.6063999999999998,31208611482.4,15939158487.043633,9996164642.600002,0
Brazil,1996,2.20886405,8704160000000.0,44.9,-2.801,60152476088.0,0,3.3332292000000003,2.548141776903554,0.48049758300000056,4194278214764.8,4028095268520.7207,2469892085235.2,82.00238831600001,41.8419288411923,-19.598382865999998,-0.8132000000000001,1.8114359497371089,-1.1104999999999998,41360780392.0,14685546548.863585,9239843581.000002,0
Brazil,1997,3.394845986,9306990000000.0,47.7,-3.636,52208520617.0,0,4.1210128072000005,1.3999484496763612,-0.6703694347999998,6053622600000.0,3750009306454.292,2237231400000.0,72.94180409,43.72687739255218,-23.158700685,-1.8618000000000001,1.5603062840352806,-0.9490000000000002,47052355014.6,11272174690.230572,6126351759.600004,0
Brazil,1998,0.338097901,9604460000000.0,49.3,-4.049,44487193726.0,0,3.2036943865999996,2.0794593873191207,-1.1858492569999999,7932880000000.0,2063455992491.7239,1193764000000.0005,53.26809841000001,13.112373208386481,-5.469044209999995,-2.644,1.4569999999999963,-0.8693,49500271562.0,8149935868.553172,1171896294.200003,0
Brazil,1999,0.467937566,10071100000000.0,48.7,-4.467,36342324443.0,0,2.1267078273999998,1.7294028711793894,-0.9382478284999997,9041204000000.0,984675745527.4338,600388000000.0002,47.6981084,1.6908790881538192,0.6018916000000014,-3.476,0.8502993590495012,-0.5328,49006580901.0,8990737743.494429,-4666541273.7999935,0
Brazil,2000,4.387949447,10780500000000.0,47.2,-4.048,33015297296.0,0,2.15953899,1.779985429656222,0.1431262374000001,9693442000000.0,784261193812.3724,491679000000.0006,47.56,1.6994116629007545,0.5600000000000004,-3.8002000000000002,0.6311281169461508,-0.33250000000000024,45241162434.0,11181691729.267263,-7014055375.799999,0
Brazil,2001,1.389896401,11517900000000.0,49.3,-4.445,35866445530.0,0,1.9957454602000002,1.8117096670266104,0.003995237600000107,10256190000000.0,898165357993.7313,559786000000.001,48.440000000000005,0.9528903399672959,0.11000000000000688,-4.1290000000000004,0.3428228405459532,-0.1617000000000004,40383956322.4,7869191600.838205,-4415604660.399993,0
Brazil,2002,3.053461859,12491200000000.0,52.9,-1.845,37832146718.0,0,1.9274686347999999,1.751223910937275,0.6352686751000001,10893032000000.0,1150353688706.2202,722028000000.0004,49.480000000000004,2.095709903589436,0.7800000000000031,-3.7708,1.0956939353669866,0.4429999999999991,37508681542.6,4273525827.8738484,-1378597292.899998,0
Brazil,2003,1.140828998,14329200000000.0,48.4,0.393,49297286966.0,0,2.0880148542,1.5992942108052304,0.0011295276000002155,11837980000000.0,1656461103376.716,1022690000000.001,49.3,2.1529050141617647,0.5100000000000023,-2.8823999999999996,2.1281296483062278,1.1922999999999997,38470700190.6,6298735550.594151,3072677446.8,0
Brazil,2004,5.759964637,15274600000000.0,45.1,1.339,52934865186.0,0,3.1464202684,1.9677666639165219,0.24949629770000026,12878680000000.0,1887370074203.7869,1179950000000.0005,48.58,2.8821866698746224,-0.5099999999999909,-1.7212000000000003,2.58278322745057,1.5612,41789208339.2,8779462998.595562,5326997721.600005,0
Brazil,2005,3.202132061,16324000000000.0,46.5,1.31,53799284977.0,0,2.9092567912,1.8485737138680847,0.6330974098000003,13987380000000.0,1972970813772.978,1239560000000.0015,48.44,2.9812748950747543,-1.339999999999998,-0.6496000000000001,2.4857402921463816,1.4694,45946005875.4,8502668393.538066,5096839736.200001,0
Brazil,2006,3.961988711,17007000000000.0,50.1,0.973,85842861115.0,0,3.4236752532000003,1.669248021703264,0.3878356767,15085200000000.0,1772299709417.1199,1102640000000.002,48.6,3.059411708156156,-0.7499999999999994,0.434,1.3297033503755535,0.6553000000000002,55941288992.4,17887248094.312862,10052342680.500004,0
Brazil,2007,6.069870607,17626300000000.0,47.8,-0.197,180334000000.0,0,4.026957002800001,2.0119085079885264,0.8060107292000004,16112220000000.0,1324640314198.54,832660000000.0015,47.58,1.8965758619161797,0.380000000000001,0.7636,0.6583280337339208,-0.1545999999999999,84441659648.8,55596907417.80269,29498142199.7,0
Brazil,2008,5.094195447,18627100000000.0,55.5,-2.099,193783000000.0,0,4.8176302926,1.211873050151944,0.15362001660000074,16971800000000.0,1271786151442.139,800730000000.0011,49.0,4.073082370883622,2.210000000000005,0.26519999999999994,1.4619084102637805,-0.8382999999999998,113338802255.6,68755439752.13095,40823098465.100006,0
Brazil,2009,-0.125812002,19537700000000.0,58.0,-1.757,238539000000.0,0,3.6404749648,2.3714815797989566,-0.5523681389999997,17824420000000.0,1278506033227.848,804750000000.0009,51.58,4.971619454463775,2.8399999999999994,-0.35400000000000004,1.546601758695488,-0.9205999999999999,150459629218.4,77533729614.52583,47741956893.100006,0
Brazil,2010,7.528225818,20522200000000.0,59.0,-3.926,288575000000.0,0,4.5056937162,2.9015144446339423,0.09367916050000058,18664060000000.0,1417752694583.9346,894180000000.0015,54.08,4.921077117867838,2.8000000000000056,-1.4012,1.8758369332114089,-1.1358000000000004,197414772223.0,75423178029.22772,46366927777.000015,0
Brazil,2011,3.974423079,21884100000000.0,62.3,-3.197,352010000000.0,0,4.5081805898,2.900937207362799,-0.17568646849999955,19639480000000.0,1651187427883.3423,1041070000000.0006,56.52,5.450412828401365,3.2500000000000075,-2.2352,1.4305024292184854,-0.7827000000000001,250648200000.0,70776103090.6619,43814400000.0,0
Brazil,2012,1.921175986,23066600000000.0,66.7,-3.761,373161000000.0,0,3.6784416656000003,2.935691163203518,-0.2245803840999995,20727540000000.0,1780348607155.3535,1122540000000.001,60.3,4.329549630158062,2.670000000000001,-2.9480000000000004,0.9770793212426472,-0.47640000000000027,289213600000.0,75275952553.25568,47222700000.00002,0
Brazil,2013,3.004822669,24497700000000.0,70.7,-3.576,358816000000.0,0,3.26056711,2.8306111744986895,0.06542195100000064,21901660000000.0,1974084218821.4785,1246439999999.9998,63.339999999999996,5.33600974511868,3.3099999999999983,-3.2434000000000003,0.8740728230530876,-0.3473000000000004,322220200000.0,56912636081.10242,32514000000.000015,0
Brazil,2014,0.50395574,26048200000000.0,74.4,-4.499,363570000000.0,0,3.3865206584,2.6505404995037343,-1.5018140565999998,23203760000000.0,2163111130524.7373,1366560000000.0002,66.62,6.202983153290132,3.9200000000000026,-3.7918000000000007,0.4794389429322541,-0.1524999999999999,347226400000.0,33678276073.754147,15679600000.000023,0
Brazil,2015,-3.545763393,28400400000000.0,81.8,-3.523,356465000000.0,0,1.1717228162,2.9358837208414212,-1.6457593189999997,24779400000000.0,2555254158591.667,1601420000000.003,71.17999999999999,7.454998323272823,4.670000000000003,-3.7112000000000003,0.4850795810998404,-0.1390000000000005,360804400000.0,8069382027.14439,-68099999.99996738,0
Brazil,2016,-3.275916908,30882500000000.0,74.4,-1.699,364984000000.0,0,-0.27834518120000007,2.9954355800522197,-1.694477185,26579080000000.0,3114005550251.959,1953450000000.0007,73.60000000000001,5.579874550561177,2.650000000000005,-3.4116,1.0340400379095553,0.41769999999999985,363399200000.0,6459921725.532044,-1870499999.999983,0
Canada,1964,6.655999983,49.9589712197631,124.2553287059668,-2.3124639403259275,2893026720.0,0,5.436837111739576,1.678871718707306,0.6166914893604236,49.2007528844047,0.6470684041739,0.3791507902564462,123.83954898319098,0.33331829556060166,0.20721691111280105,-2.339827648178127,0.02755614306261573,0.013743637184492296,2475840630.0,334446034.60390675,207917846.00000003,0
Canada,1965,6.317200052,50.11996151315523,124.40265160400725,-2.3117691809066,3040845600.0,0,5.7723537944,1.6470475246430185,0.5535979355000007,49.53732229573856,0.5852768768001392,0.33390098763091935,124.0444286251039,0.29103992322411726,0.18144875865151722,-2.329441278735783,0.026054366461515353,0.012193316656740543,2681412470.0,292024943.77192783,182062571.0000002,0
Canada,1966,6.75969012,49.71205094092767,124.07046139993082,-2.3170895666289555,2707536060.0,0,6.4916334816,0.779723312393977,-0.03165343249999984,49.75376124080075,0.2928320415560338,0.0966068926321949,124.12643996477513,0.19899182143390295,0.07144813655814844,-2.3184525412464403,0.010607152273486409,0.0018860664761400023,2763702662.0,199662936.2991397,71689078.0,0
Canada,1967,3.065420808,49.21737336392738,124.08556996114412,-2.3597531686264386,2722684400.0,0,5.6191501704,1.5401455864029854,-0.43603480249999965,49.67720152588004,0.3800716212731449,-0.056747473423420236,124.15848697214062,0.16917671713619864,0.0029426236944172807,-2.327629382860689,0.02069847347858617,-0.004998984792485925,2795855140.0,169749307.5204067,2951230.000000335,0
Canada,1968,5.008274043,50.18389992995766,124.57717519672624,-2.321544510895354,3215954000.0,0,5.5613170012,1.5605401684862648,-0.6547231124000001,49.83845139354621,0.39205314070920555,-0.04527307288387261,124.27823737355504,0.21544089498784802,0.03266113386558964,-2.324524073476655,0.02008340687236509,-0.006614512885869401,2916009356.0,216168182.55430672,32769336.00000044,0
Canada,1969,5.067032363,50.04459432766636,124.47285256141912,-2.324151942986484,3111279600.0,0,5.2435234772,1.4389375701600842,-0.42517514549999963,49.85557601512686,0.4004142473784864,0.032111461805230376,124.32174214464551,0.23105521834141243,0.06471157116192396,-2.3268616740087666,0.018978558392654877,-0.0029220468426169877,2959659932.0,231835143.63873982,64928594.00000024,0
Canada,1970,2.918713073,52.02924945832308,126.08864410746146,-2.298226851148595,4732515670.0,0,4.5638260814,1.5987639445981874,-0.5680342539000001,50.23743360416043,1.0685512075458543,0.5461617998529831,124.65894064533636,0.8307268078223848,0.4423648015336257,-2.324153208057165,0.022339614521031913,0.007332665660067445,3297993946.0,833526689.0190346,443855442.0000002,0
Canada,1971,4.018845087,53.72786806865092,127.1812412007018,-2.2508851896245705,5828802080.0,0,4.0156570748,1.0243197390762535,-0.018271241199999278,51.040597029705076,1.819955706878952,1.0866338937812536,125.28109660549055,1.3077394802182387,0.7702811389850697,-2.310912332656289,0.04011837825641212,0.024105361775049353,3922247150.0,1312150519.918331,772879703.0,0
Canada,1972,5.519670058,55.08101889279817,127.98993716851828,-2.207827462355115,6640230810.0,0,4.5065069248,1.0429959163525078,-0.0025395245999998836,52.213326135479235,2.2007584839473138,1.3477511666665631,126.06197004696537,1.5572770123716098,0.9533912582866864,-2.2805271914020233,0.05015654562775651,0.030070085044238918,4705756432.0,1562530508.3122728,956607610.0000002,0
Canada,1973,6.728641348,56.18733618206946,128.6529020536528,-2.172778827597486,7305435935.0,0,4.850580385799999,1.4530605929514004,0.5924174955000002,53.414013385901605,2.44127463524551,1.5337253143281342,126.8771154183507,1.6497310240286311,1.0261392045524262,-2.2507740547424504,0.062377399705257436,0.03931456195714752,5523652819.0,1655298771.3864062,1029602781.0000004,0
Canada,1974,3.357776005,58.07451683998437,130.32053142825558,-2.159493687125785,8978681010.0,0,4.508729114199999,1.5845221952202417,0.3587922125,55.0199978883652,2.3081737328201957,1.4550002876741188,128.04665119171798,1.5909127971615304,0.9935435494539343,-2.21784240357031,0.05720376464975911,0.035557269007270284,6697133101.0,1596280949.7278116,996896453.5000001,0
Canada,1975,1.545403326,55.74455521203966,128.8518041539293,-2.2270275819886782,7504993349.0,0,4.2340671648,1.9949182396829628,-0.7108777574999996,55.76305903910852,1.5914122421842318,0.7026872233963677,128.59928320101153,1.163129719202552,0.5671720166192327,-2.203602549738327,0.03774229611705628,0.009604899050111273,7251628636.8,1167052003.5386848,569083273.8000003,0
Canada,1976,5.889275863,56.87554520990082,129.222527986186,-2.164596897539176,7876981014.0,0,4.60815332,2.1161573763747987,-0.44440264119999945,56.39259446735849,1.1450350011198205,0.3146271664175551,129.0075405581084,0.85960798830846,0.266408373561209,-2.186344891321248,0.02955749762503784,0.0032212375240685625,7661264423.6,862505697.3221546,267305782.19999996,0
Canada,1977,3.534826606,55.736265053465885,128.6494106705331,-2.2101854905466487,7301923098.0,0,4.2111846296,2.0884045903442834,-0.38561296259999983,56.52364369949204,0.9834999899213608,-0.21011138872906618,129.13943525851136,0.7002611784456373,-0.11049862083089097,-2.1868164969595547,0.030001432954223556,-0.007991653631171899,7793602881.2,702622502.3146961,-110872566.99999964,0
Canada,1978,3.735976388,57.53522449856672,129.90177802044082,-2.1682977363864753,8558516042.0,0,3.6126516376,1.5445679625051458,0.27458240460000033,56.7932213627915,1.050704680765831,-0.10868748414090255,129.38921045186896,0.7060411750217417,-0.10399002990257097,-2.1859202787173526,0.030586828102890547,-7.660070793529078e-05,8044218902.6,708423734.1321306,-104340018.6999996,0
Canada,1979,3.725199491,65.51220387880636,135.54422614503986,-1.9902845217892804,14219999489.0,0,3.6861363347999996,1.5381373630781494,0.2206292855000006,58.28075877055589,4.114942940732556,2.019497662219929,130.43394939522582,2.8962665056324672,1.4064094016476028,-2.1520784456500515,0.09432769017165693,0.046978528155149496,9092482598.4,2906037649.8702726,1411154730.8000007,0
Canada,1980,2.177199213,44.037,136.78177839972673,-2.205,15461831432.0,0,3.8124955122000004,1.3302054733012263,-0.7233780414999993,55.93924772814796,7.69366601882524,-1.5901151594461116,132.01994424438527,3.833023933026525,2.201331630158837,-2.147672929252316,0.09038407981461033,0.013909476383571939,10683850215.0,3845986456.0720778,2208777722.700001,0
Canada,1981,3.415065182,49.525,133.0046731513712,-4.18,11671918705.0,0,3.317653376,0.6516089601711208,-0.17983000229999976,54.469138686167796,8.158275019942332,-2.5920754605498417,132.77637327742235,3.5018394728030096,1.559052534096224,-2.5507535497444804,0.9152013571129135,-0.39763312825202274,11442837753.2,3513684017.340399,1564330660.4000015,0
Canada,1982,-3.166150221,54.876,133.5999612003617,0.485,12269212046.0,0,1.9774580106000001,2.945772552885933,-1.4114387526999994,54.29708567547461,8.133906209651187,-2.1305652875939773,133.76648338338805,2.6361148197487627,0.4856813366173196,-2.0117164516351513,1.658115054994306,0.311687999456223,12436295542.8,2645034493.462204,487331122.4000008,0
Canada,1983,2.562253588,58.067,132.49580548045873,-0.838,11161317127.0,0,1.7427134506000002,2.8144438915525356,-0.7669241240000001,54.40344077576127,8.190114084209526,-0.40514077576126983,134.28528887539164,1.811717725635674,-0.9278658528527176,-1.745656904357856,1.731800821328244,0.499456904357856,12956855759.8,1817849780.1479073,-930998410.9999986,0
Canada,1984,5.898569401,60.587,130.04231085954672,-0.457,8699532578.0,0,2.1773874326000002,3.3196595496279837,0.6589928782000002,53.4184,6.67630390260957,4.1642,133.184905818293,2.423479394476915,-1.3987802751272456,-1.4389999999999998,1.8115696232825285,0.6838,11852762377.6,2431690199.3942604,-1403519928.6000004,0
Canada,1985,4.737680815,62.98,130.41889582598805,-1.659,9077363670.0,0,2.689483753,3.511568277260304,1.1709950887999996,57.20700000000001,5.242571267994332,3.262100000000001,131.91232930354528,1.5897384598450692,-0.8729204991581186,-1.3298,1.7698275904731517,0.41000000000000003,10575868825.2,1595120820.5992565,-875878953.7999978,0
Canada,1986,2.121480834,65.609,132.29657133983133,-3.06,10961351035.0,0,2.4307668834,3.4923464130956536,1.2750689337000005,60.42380000000001,4.1767117089882575,2.6379,131.7707089412373,1.4969317543150873,-0.4683689375531211,-1.1058,1.3368087746570199,-0.7911,10433755291.2,1501992979.47509,-469967547.8999984,0
Canada,1987,4.072015741,68.473,137.55935877019346,-3.223,16241919192.0,0,3.8784000758000006,1.5553087568554758,-0.07575642609999979,63.1432,4.087038561109932,2.5834000000000072,132.56258845520364,2.9995898011174242,1.2381367059754196,-1.8474,1.2599870237427055,-0.7373000000000002,11228296720.4,3009705867.182426,1242302258.6999998,0
Canada,1988,4.410839003,71.233,143.7185487980401,-3.06,22421917624.0,0,4.2481171588,1.3732932446444914,-0.36411258699999977,65.7764,4.237448619157463,2.6785,134.80713711871994,5.814876473121056,3.449293882119218,-2.2918,1.2056453458625387,-0.677,13480416819.8,5834504168.838616,3460932561.3999996,0
Canada,1989,2.337329757,74.783,143.80817944535465,-3.956,22511818355.0,0,3.5358692300000003,1.2180278808220992,-0.2511343946999995,68.6156,4.628919182703389,2.9229999999999987,137.56031083588152,6.238319479075251,3.82005446969422,-2.9916,0.8319845551451055,-0.4594000000000002,16242873975.2,6259378313.063503,3832947595.9000006,0
Canada,1990,0.202947874,78.358,134.8,-3.432,23529517647.0,0,2.6289226418,1.694522114346876,-0.5571751903999997,71.69120000000001,5.0389821591269115,3.1808000000000045,138.4365316706839,5.206899569381028,1.1255677995498823,-3.3461999999999996,0.37356953837270807,-0.14770000000000003,19133304770.6,5401318232.965705,3140623238.7000017,0
Canada,1991,-2.091055098,82.767,141.1,-3.729,20836199991.0,0,1.7864154553999998,2.73665953601596,-1.6534032806999999,75.12280000000001,5.664939558371228,3.5713000000000066,140.19721740271763,3.9478504260030243,-0.1837266338427039,-3.4800000000000004,0.3651472305796635,-0.13840000000000002,21108274561.8,2885890265.983037,1029616162.1000024,0
Canada,1992,0.89046618,84.0,142.7,-3.607,14744867435.0,0,1.1501055432,2.4244342938613257,-1.1469130501,78.22819999999999,5.355685175586695,3.3518000000000003,141.22534564867897,3.7537473295936805,-0.4745277041434786,-3.5568,0.3368674813632176,-0.08670000000000012,20808864210.4,3524086881.476639,-1702971874.1999984,0
Canada,1993,2.657706916,85.567,144.8,-3.837,14845679468.0,0,0.7994791257999999,1.9063913135502122,0.13282726239999987,81.095,4.431870541881722,2.721000000000005,141.44163588907094,3.9588716986256482,0.9883641109290797,-3.7122,0.20302389021983955,0.006299999999999593,19293616579.2,4217656559.9383044,-2411692798.5999994,0
Canada,1994,4.494049295,85.708,142.3,-2.376,13774515278.0,0,1.2308230333999999,2.494588528177589,1.3330964855999998,83.28,3.0055451252641197,1.7500000000000087,141.14000000000001,3.7872153358365446,1.870000000000019,-3.3962000000000003,0.5898276867018012,0.20039999999999966,17546155963.8,4358614198.390269,-2550052526.0999985,0
Canada,1995,2.682328227,87.55,141.9,-0.823,16369362024.0,0,1.7266991040000002,2.485596623369762,1.3150349765000002,85.1184,1.8194401061861971,1.1274000000000086,142.56,1.384918770179285,0.12000000000000981,-2.8744,1.2894075383679122,0.7042999999999999,16114124839.2,2798246422.193967,-990402809.0999982,0
Canada,1996,1.688961225,88.925,142.0,0.415,21562298750.0,0,2.4827023685999996,1.349188146314494,0.1621611401000003,86.35,1.9116993749014943,1.1833000000000042,142.74,1.1928956366735624,-0.42999999999998123,-2.0456000000000003,1.8238387538376302,1.1057999999999997,16259344591.0,3106440627.905025,1515854518.600001,0
Canada,1997,4.280166836,90.367,145.1,-1.337,18718498840.0,0,3.1606424998000002,1.191520346075019,0.043983177000000186,87.6234,2.0690836860791064,1.2817000000000094,143.22,1.589654050413047,0.030000000000003867,-1.5916,1.60772472768195,0.7790999999999999,17054070872.0,3130325172.9877963,1553342221.6000004,0
Canada,1998,3.892886543,91.267,151.3,-1.338,24023245895.0,0,3.4076784252000003,1.189220998763624,0.03955131050000007,88.7634,2.2177392317399818,1.393500000000001,144.52,4.013975585375932,2.120000000000012,-1.0917999999999999,1.0139781555832452,0.1562,18889584157.4,4063330086.213485,2284659804.999999,0
Canada,1999,5.141003537,92.85,144.6,0.179,28650287867.0,0,3.5370692735999993,1.3599164178176104,0.7121275937999999,90.19179999999999,2.051625380033735,1.2942000000000045,144.98,3.823218539397646,1.4700000000000193,-0.5808,0.8325810471059261,0.025100000000000015,21864738675.2,4766872423.292206,2702279883.100001,0
Canada,2000,5.13853918,95.375,143.9,2.55,32427268296.0,0,4.0283114642,1.416423295578874,0.7759992611000003,91.7568,2.4737116242598853,1.5383000000000067,145.38,3.5124065823867427,0.33000000000000745,0.09379999999999997,1.6000458430932538,0.5785999999999999,25076319929.6,5492924710.102777,3166172811.9000025,0
Canada,2001,1.875098107,97.783,150.6,2.213,34252695468.0,0,4.0655388406,1.3399494991645522,-0.35644848209999985,93.5284,3.0446740055379236,1.8940000000000037,147.1,3.5489435047620885,0.36000000000000676,0.45339999999999997,1.869616618454169,1.0988,27614399273.2,6331215856.42233,3947241565.7000012,0
Canada,2002,2.99925535,99.992,154.8,1.735,37189390324.0,0,3.8093565434,1.4093089707520383,-0.5053167815999998,95.4534,3.547383162275851,2.238300000000014,149.04000000000002,4.65972102169135,1.3000000000000047,1.0678,1.6226055281552574,0.818,31308577570.0,5114826965.431127,3193469645.900003,0
Canada,2003,1.806385123,102.75,151.4,1.231,36267581049.0,0,3.3920562594000003,1.6642435755578473,-0.8808520657999995,97.75,3.8625858566507003,2.4416999999999986,149.06,4.672044520334997,2.450000000000017,1.5816000000000001,0.9287361304482576,0.1289000000000002,33757444600.8,3397673055.2867103,1999670839.2000024,0
Canada,2004,3.092363843,104.658,153.7,2.345,34476385088.0,0,2.9823283205999997,1.3481877429163005,-0.41610636580000004,100.1116,3.7250157449328785,2.353300000000004,150.88,4.254056887253811,2.0400000000000236,2.0148,0.5308918910663485,-0.13919999999999974,34922664045.0,1858888950.2410586,611311916.5000015,0
Canada,2005,3.210454391,106.975,149.7,1.927,33018041276.0,0,2.5967113628,0.694574474712036,0.27638210610000014,102.4316,3.649035804153984,2.3049999999999975,152.04000000000002,2.1407942451322186,-0.29000000000000675,1.8902,0.4390412281323972,0.0037999999999999683,35040818641.0,1669779770.104396,-518231361.9999936,0
Canada,2006,2.63794375,109.117,154.2,1.445,35063091947.0,0,2.7492804914,0.5688414821998145,0.06814460680000013,104.69839999999999,3.558617329806284,2.247500000000006,152.76,2.1407942451321578,-0.29000000000000936,1.7366,0.4321652461732706,0.011599999999999992,35202897936.8,1612503286.5319238,-750213652.6999985,0
Canada,2007,2.049904637,111.45,161.9,0.823,41082108779.0,0,2.5594103487999997,0.6206263626402037,0.0032618935000003147,106.99000000000001,3.458026098802248,2.1859000000000086,154.18,4.680491427189079,2.150000000000029,1.5542,0.5948488883741849,-0.1715999999999998,35981441627.8,3081760216.3765097,1021576231.9000002,0
Canada,2008,0.995406301,114.092,167.4,0.147,43872316564.0,0,2.3972145844,0.9066742343467656,-0.5354464837999994,109.25840000000001,3.6933856148522275,2.3343000000000016,157.38,7.132110487085109,3.960000000000003,1.3374000000000001,0.8740885538662564,-0.5499999999999999,37502388730.8,4706554343.804185,2685593045.5000052,0
Canada,2009,-2.915086216,114.433,183.2,-2.909,54356329767.0,0,1.1957245726,2.4396541111823447,-1.3893618663000002,111.21340000000001,3.204179661004867,1.9891000000000112,163.28,13.062809804938107,8.020000000000024,0.28660000000000013,1.9073460095116466,-1.097,41478377666.6,8433012591.627258,5148580159.900003,0
