Country,Year,target_crisis_next_3y,KMeans_Cluster,GMM_Cluster,GMM_Max_Probability
Greece,2008,0,0,6,0.9805873205118242
Greece,2009,1,0,6,0.9948931845669512
Greece,2010,1,0,6,0.9412474361930672
Greece,2011,1,0,7,0.9428170519823523
Greece,2012,1,0,7,0.9996891897912614
Greece,2013,1,0,7,0.999857677078011
Greece,2014,1,0,7,0.9983983534667257
Greece,2015,1,0,7,0.998746838396243
Greece,2016,0,0,7,0.9807716204801858
Guatemala,1964,0,0,4,0.999946306828003
Guatemala,1965,0,0,4,0.9999435864135999
Guatemala,1966,0,0,4,0.9999372845145386
Guatemala,1967,0,0,4,0.9999016806423694
Guatemala,1968,0,0,4,0.9999458974251211
Guatemala,1969,0,0,4,0.9999441965216562
Guatemala,1970,0,0,4,0.9999391001828167
Guatemala,1971,0,0,4,0.9999377152361061
Guatemala,1972,0,0,4,0.999934587336878
Guatemala,1973,0,0,4,0.9999365118474373
Guatemala,1974,0,0,4,0.999931127413186
Guatemala,1975,0,0,4,0.999918447727147
Guatemala,1976,0,0,4,0.9999286603816918
Guatemala,1977,0,0,4,0.9999427828958806
Guatemala,1978,0,0,4,0.9999375227109305
Guatemala,1979,0,0,4,0.9999399486662085
Guatemala,1980,0,0,4,0.9997280168193925
Guatemala,1981,0,0,4,0.9666131318907069
Guatemala,1982,0,0,3,0.9719692381328284
Guatemala,1983,1,0,3,0.9400736198496396
Guatemala,1984,1,0,4,0.9987935668503056
Guatemala,1985,1,0,4,0.9989903778137124
Guatemala,1986,1,0,4,0.9989884996845719
Guatemala,1987,1,0,4,0.9996573937484886
Guatemala,1988,1,0,4,0.9995198838052297
Guatemala,1989,0,0,4,0.9991515843319634
Guatemala,1990,0,0,4,0.9997030522908381
Guatemala,1991,0,0,4,0.9981875274030751
Guatemala,1992,0,0,4,0.9998104699371451
Guatemala,1993,0,0,4,0.9993759144840522
Guatemala,1994,0,0,4,0.9995561715851138
Guatemala,1995,0,0,4,0.9999422466844986
Guatemala,1996,0,0,4,0.9998887906074146
Guatemala,1997,0,0,4,0.9999347507182518
Guatemala,1998,0,0,4,0.9999543737765517
Guatemala,1999,0,0,4,0.9998788157540427
Guatemala,2000,0,0,4,0.9997895825097656
Guatemala,2001,0,0,4,0.9995915544632141
Guatemala,2002,0,0,4,0.9992200923201766
Guatemala,2003,0,0,4,0.9988557156398832
Guatemala,2004,0,0,4,0.9990255089079076
Guatemala,2005,0,0,4,0.9977365756485508
Guatemala,2006,0,0,4,0.9924129899149562
Guatemala,2007,0,0,4,0.8282532135447361
Guatemala,2008,0,0,6,0.49354488682582326
Guatemala,2009,0,0,3,0.9270187120263997
Guatemala,2010,0,0,3,0.9829361377843869
Guatemala,2011,0,0,3,0.849042016977356
Guatemala,2012,0,0,6,0.8662438990171967
Guatemala,2013,0,0,6,0.9987205351046272
Guatemala,2014,0,0,6,0.9999559846894976
Guatemala,2015,0,0,6,0.9997201394076274
Guatemala,2016,0,0,3,0.8894578759271257
Honduras,1964,0,0,4,0.9999437267455213
Honduras,1965,0,0,4,0.9999358637566881
Honduras,1966,0,0,4,0.9999507318455887
Honduras,1967,0,0,4,0.999950834296954
Honduras,1968,0,0,4,0.9999414237037167
Honduras,1969,0,0,4,0.9998305453253864
Honduras,1970,0,0,4,0.9999238746645195
Honduras,1971,0,0,4,0.9999311771289322
Honduras,1972,0,0,4,0.9999486454430139
Honduras,1973,0,0,4,0.9999171602002613
Honduras,1974,0,0,4,0.9999253130497067
Honduras,1975,0,0,4,0.999886090914817
Honduras,1976,0,0,4,0.9998868892207399
Honduras,1977,0,0,4,0.9994163613056398
Honduras,1978,1,0,4,0.9988502180877599
Honduras,1979,1,0,4,0.9999260402779261
Honduras,1980,1,0,4,0.9867491300680916
Honduras,1981,1,0,4,0.8874805295837096
Honduras,1982,1,0,4,0.9960915082286707
Honduras,1983,1,0,4,0.999644337660056
Honduras,1984,1,0,4,0.9991185944638798
Honduras,1985,1,0,4,0.9973119769250492
Honduras,1986,1,0,4,0.9985815807053519
Honduras,1987,1,0,4,0.9998374797296823
Honduras,1988,1,0,4,0.9997778410464074
Honduras,1989,1,0,4,0.9999079633783615
Honduras,1990,1,0,4,0.9999061548898822
Honduras,1991,1,0,4,0.9995708479018742
Honduras,1992,1,0,4,0.9998770500047626
Honduras,1993,1,0,4,0.9993963513262584
Honduras,1994,1,0,4,0.9970429965378593
Honduras,1995,1,0,4,0.9997816237863213
Honduras,1996,1,0,4,0.9998362901465375
Honduras,1997,1,0,4,0.9998831874988424
Honduras,1998,1,0,4,0.9987296039311847
Honduras,1999,1,0,4,0.9552571609590156
Honduras,2000,1,0,4,0.993832862427358
Honduras,2001,1,0,4,0.9996052533675396
Honduras,2002,1,0,4,0.9998464298648057
Honduras,2003,1,0,4,0.9997729836929491
Honduras,2004,1,0,4,0.9998494464361549
Honduras,2005,1,0,4,0.9997995256796455
Honduras,2006,1,0,4,0.9999101245522785
Honduras,2007,1,0,4,0.9993266961475289
Honduras,2008,1,0,4,0.9468793039806642
Honduras,2009,1,0,4,0.9528569594805862
Honduras,2010,1,0,3,0.9344816624733049
Honduras,2011,1,0,3,0.9968180309016514
Honduras,2012,1,0,3,0.8477694219255705
Honduras,2013,1,0,4,0.9931057687694329
Honduras,2014,1,0,4,0.9987810186965471
Honduras,2015,1,0,4,0.9988528996698345
Honduras,2016,0,0,4,0.8996233997401443
Hungary,1965,1,0,3,0.999999999999984
Hungary,1966,1,0,3,0.9999999999998099
Hungary,1967,0,0,3,0.9999999999999947
Hungary,1968,0,0,3,1.0
Hungary,1969,0,0,3,0.9999999999999947
Hungary,1970,0,0,6,0.9999391405839504
Hungary,1971,0,0,6,0.9999455645714732
Hungary,1972,0,0,6,0.9999465905909628
Hungary,1973,0,0,6,0.9999404631748345
Hungary,1974,0,0,6,0.9999411946297676
Hungary,1975,0,0,6,0.9999372020024352
Hungary,1976,0,0,6,0.9999478807636624
Hungary,1977,0,0,6,0.9999392589160829
Hungary,1978,0,0,6,0.9999479569603573
Hungary,1979,0,0,6,0.9999519036877806
Hungary,1980,0,0,6,0.9999229660102646
Hungary,1981,0,0,6,0.9998390338624642
Hungary,1982,0,0,6,0.9999001366104413
Hungary,1983,0,0,7,0.9993871302352745
Hungary,1984,0,0,7,0.9999048355423912
Hungary,1985,0,0,7,0.9985916975880331
Hungary,1986,0,0,7,0.9999612584742007
Hungary,1987,0,0,4,0.9987834451997425
Hungary,1988,0,0,6,0.5361121305752569
Hungary,1989,0,0,6,0.9927693523063107
Hungary,1990,0,0,6,0.9916697167704184
Hungary,1991,0,0,0,0.655897471115095
Hungary,1992,0,0,3,0.9877403923897726
Hungary,1993,0,0,3,0.999877821839149
Hungary,1994,0,0,3,0.9999955144107674
Hungary,1995,0,0,3,0.994908236654266
Hungary,1996,0,0,3,0.9930451934577045
Hungary,1997,0,0,3,0.9810607026404229
Hungary,1998,0,0,6,0.9748425316976309
Hungary,1999,0,0,6,0.9996937655987144
Hungary,2000,0,0,6,0.9995539423715062
Hungary,2001,0,0,6,0.9999424786633517
Hungary,2002,0,0,6,0.999929786266683
Hungary,2003,0,0,6,0.9999415523069846
Hungary,2004,0,0,6,0.9999561615767734
Hungary,2005,0,0,6,0.9999798152812731
Hungary,2006,0,0,6,0.9999785057353638
Hungary,2007,0,0,6,0.9999717035381603
Hungary,2008,0,0,6,0.9999462890491357
Hungary,2009,0,0,7,0.5753802568587737
Hungary,2010,0,0,7,0.9997399781529983
Hungary,2011,0,0,7,0.9999795152597003
Hungary,2012,0,0,7,0.9999799068644278
Hungary,2013,0,0,7,0.9999919813028498
Hungary,2014,0,0,7,0.9997676401251627
Hungary,2015,0,0,7,0.9999621312500752
Hungary,2016,0,0,7,0.9995217923500628
Iceland,1964,0,0,4,0.9999988315240854
Iceland,1965,0,0,4,0.9999996484133696
Iceland,1966,0,0,4,0.9999889356051785
Iceland,1967,0,0,3,0.9999988168478495
Iceland,1968,0,0,3,0.9999928508133769
Iceland,1969,0,0,3,0.9999968199773502
Iceland,1970,0,0,4,0.9992736065968737
Iceland,1971,0,0,7,0.9888031545995984
Iceland,1972,0,0,4,0.9415839547266426
Iceland,1973,0,0,4,0.9999988945913393
Iceland,1974,0,0,4,0.996760874985106
Iceland,1975,0,0,3,0.9999978423394297
Iceland,1976,0,0,4,0.9997230025675032
Iceland,1977,0,0,4,0.9999907349538941
Iceland,1978,0,0,4,0.9999844527523755
Iceland,1979,0,0,4,0.9999808404693399
Iceland,1980,0,0,0,1.0
Iceland,1981,0,0,0,1.0
Iceland,1982,0,0,0,1.0
Iceland,1983,0,0,0,1.0
Iceland,1984,0,0,0,0.8405647278781077
Iceland,1985,0,0,7,0.5656176434419261
Iceland,1986,0,0,0,0.6795955327282202
Iceland,1987,0,0,7,0.5022419319746537
Iceland,1988,0,0,4,0.8704744932133298
Iceland,1989,0,0,4,0.8544257306978552
Iceland,1990,0,0,6,0.9949159186574957
Iceland,1991,0,0,4,0.9999710540516549
Iceland,1992,0,0,4,0.9997782974904759
Iceland,1993,0,0,4,0.9981136611924991
Iceland,1994,0,0,4,0.9981279428622019
Iceland,1995,0,0,4,0.9955022874827049
Iceland,1996,0,0,4,0.9998390831146788
Iceland,1997,0,0,4,0.9123598275230729
Iceland,1998,0,0,6,0.9501544704607168
Iceland,1999,0,0,6,0.992875012218039
Iceland,2000,0,0,6,0.9994800008946784
Iceland,2001,0,0,6,0.9999619458948804
Iceland,2002,0,0,0,0.5891518597916965
Iceland,2003,0,0,6,0.8182463165504981
Iceland,2004,0,0,0,0.729447821264082
Iceland,2005,0,0,0,1.0
Iceland,2006,0,0,0,1.0
Iceland,2007,0,0,0,1.0
Iceland,2008,0,0,0,1.0
Iceland,2009,0,0,0,1.0
Iceland,2010,0,0,0,1.0
Iceland,2011,0,0,0,1.0
Iceland,2012,0,0,0,0.9999999999999989
Iceland,2013,0,0,0,0.9999999999827844
Iceland,2014,0,0,0,0.9999999991999595
Iceland,2015,0,0,0,0.9987808637710984
Iceland,2016,0,0,3,0.9978724213073739
India,1964,0,0,4,0.9999533969900898
India,1965,0,0,4,0.9999642624285504
India,1966,1,0,4,0.9999467408620969
India,1967,1,0,4,0.9999742178848027
India,1968,1,0,4,0.9999821816667722
India,1969,1,0,4,0.9999477642600774
India,1970,1,0,4,0.9999881517100851
India,1971,1,0,4,0.9999626436022138
India,1972,1,0,4,0.9999457260792914
India,1973,1,0,4,0.9999368593631722
India,1974,1,0,4,0.9998461593528418
India,1975,1,0,4,0.9999338521892108
India,1976,0,0,4,0.9927198655860471
India,1977,0,0,6,0.8093334799971773
India,1978,0,0,6,0.9952257900304932
India,1979,0,0,6,0.9995516606302218
India,1980,0,0,6,0.9994237502821786
India,1981,0,0,6,0.9979789159783398
India,1982,0,0,6,0.9950477437696607
India,1983,0,0,7,0.9110508730356803
India,1984,0,0,6,0.9999402809149907
India,1985,0,0,6,0.9666133695853772
India,1986,0,0,6,0.9713721402237809
India,1987,0,0,6,0.9774720681962259
India,1988,0,0,6,0.9469447091733088
India,1989,0,0,6,0.9999502615581114
India,1990,0,0,6,0.9968209145261675
India,1991,0,0,6,0.954079982580988
India,1992,0,0,6,0.9993543512627698
India,1993,0,0,6,0.9987480359423875
India,1994,0,0,6,0.9979829275899847
India,1995,0,0,6,0.9994343865881808
India,1996,0,0,6,0.9998895957942722
India,1997,0,0,6,0.9999786190008587
India,1998,0,0,6,0.999967805048295
India,1999,0,0,6,0.9999429169431696
India,2000,0,0,6,0.9999120206465607
India,2001,0,0,6,0.9996680521716803
India,2002,0,0,7,0.8412024692037123
India,2003,0,0,7,0.9959477103458488
India,2004,0,0,7,0.8063537342601766
India,2005,0,0,7,0.9458315223564764
India,2006,0,0,7,0.9796635794790766
India,2007,0,0,9,0.9999802428769662
India,2008,0,0,9,0.9999724861142502
India,2009,0,0,9,0.9999107483532818
India,2010,0,0,9,0.9720221923329205
India,2011,0,0,9,0.9999882338281627
India,2012,0,0,9,0.9999931381757982
India,2013,0,0,9,0.9999999998174127
India,2014,0,0,9,0.9999999992996842
India,2015,0,0,9,0.9999999306506455
India,2016,0,0,9,0.9999999674486626
Indonesia,1964,1,0,4,0.997546319932073
Indonesia,1965,1,0,4,0.9998465275878886
Indonesia,1966,1,0,4,0.9997435533297853
Indonesia,1967,1,0,4,0.9995559672029848
Indonesia,1968,1,0,3,0.9957999615969854
Indonesia,1969,1,0,3,0.9999516516925047
Indonesia,1970,0,0,3,0.993994899960184
Indonesia,1971,0,0,4,0.9365958091340892
Indonesia,1972,0,0,4,0.9999669385583863
Indonesia,1973,0,0,4,0.9999252840132945
Indonesia,1974,0,0,4,0.9994721855285801
Indonesia,1975,0,0,4,0.9995001101837552
Indonesia,1976,0,0,4,0.9997780688083365
Indonesia,1977,0,0,4,0.9955822513220736
Indonesia,1978,0,0,4,0.9920185265553891
Indonesia,1979,0,0,3,0.8199170565291778
Indonesia,1980,0,0,3,0.9997479287571295
Indonesia,1981,0,0,3,0.9988947376522482
Indonesia,1982,0,0,7,0.764229115827982
Indonesia,1983,0,0,6,0.8576259318844245
Indonesia,1984,0,0,0,0.9684411367842264
Indonesia,1985,0,0,7,0.9535159236464136
Indonesia,1986,0,0,3,0.9996290584646169
Indonesia,1987,0,0,3,0.9994609905822945
Indonesia,1988,0,0,3,0.7832576715960413
Indonesia,1989,0,0,3,0.9997460955963772
Indonesia,1990,0,0,3,0.9998034941190049
Indonesia,1991,0,0,3,0.9998100526894936
Indonesia,1992,0,0,6,0.5815972307336597
Indonesia,1993,0,0,6,0.9547899218841779
Indonesia,1994,0,0,6,0.9456686395868171
Indonesia,1995,0,0,6,0.9945219510797009
Indonesia,1996,1,0,6,0.9999696064951175
Indonesia,1997,1,0,6,0.9999851535964341
Indonesia,1998,1,0,0,0.9995086497017701
Indonesia,1999,1,0,0,0.9999910323292283
Indonesia,2000,1,0,0,0.9999998363291378
Indonesia,2001,1,0,0,0.9999999442029137
Indonesia,2002,0,0,7,0.9793374801289694
Indonesia,2003,0,0,6,0.7160663396298215
Indonesia,2004,0,0,6,0.9991807840420283
Indonesia,2005,0,0,6,0.9998066040039891
Indonesia,2006,0,0,6,0.9998580819027394
Indonesia,2007,0,0,6,0.9995886690875541
Indonesia,2008,0,0,6,0.9995072653451478
Indonesia,2009,0,0,6,0.9929494912550942
Indonesia,2010,0,0,7,0.9972684739356859
Indonesia,2011,0,0,7,0.9929713641601347
Indonesia,2012,0,0,7,0.9989275982853862
Indonesia,2013,0,0,7,0.9999874447654704
Indonesia,2014,0,0,7,0.9998778540922881
Indonesia,2015,0,0,7,0.9965961244985962
Indonesia,2016,0,0,7,0.9901751724903719
Ireland,1964,0,0,4,0.9985543478750011
Ireland,1965,0,0,4,0.9975649198312401
Ireland,1966,0,0,4,0.9956316292601252
Ireland,1967,0,0,4,0.9984953343767989
Ireland,1968,0,0,4,0.9999946381377184
Ireland,1969,0,0,4,0.9999942965474315
Ireland,1970,0,0,4,0.9999821554629528
Ireland,1971,0,0,4,0.999874502240871
Ireland,1972,0,0,4,0.9999830999202568
Ireland,1973,0,0,4,0.9999841761676619
Ireland,1974,0,0,4,0.9999914534018122
Ireland,1975,0,0,4,0.9999933976612493
Ireland,1976,0,0,4,0.9999820688691273
Ireland,1977,0,0,7,0.9964601131491312
Ireland,1978,0,0,7,0.9888028461909599
Ireland,1979,0,0,4,0.9410738370125635
Ireland,1980,0,0,0,1.0
Ireland,1981,0,0,0,1.0
Ireland,1982,0,0,0,1.0
Ireland,1983,0,0,0,1.0
Ireland,1984,0,0,0,0.9999999999642837
Ireland,1985,0,0,0,0.9999999959992463
Ireland,1986,0,0,0,0.8388207932587771
Ireland,1987,0,0,6,0.99344180688823
Ireland,1988,0,0,6,0.999361972591888
Ireland,1989,0,0,6,0.9997564987485994
Ireland,1990,0,0,6,0.9886131090718411
Ireland,1991,0,0,6,0.9995238175295619
Ireland,1992,0,0,6,0.9999452699794932
Ireland,1993,0,0,6,0.9999443429549957
Ireland,1994,0,0,6,0.9997326462538649
Ireland,1995,0,0,6,0.8841990084950049
Ireland,1996,0,0,6,0.9763375105495289
Ireland,1997,0,0,6,0.9100534207233261
Ireland,1998,0,0,6,0.9996021857301607
Ireland,1999,0,0,6,0.9996781009461227
Ireland,2000,0,0,6,0.9998039017354827
Ireland,2001,0,0,6,0.9998177005158901
Ireland,2002,0,0,6,0.9994107907148059
Ireland,2003,0,0,6,0.9999344113754668
Ireland,2004,0,0,6,0.9999537582438487
Ireland,2005,0,0,6,0.9999593420413598
Ireland,2006,0,0,6,0.9980531627193268
Ireland,2007,0,0,6,0.7436701611992257
Ireland,2008,0,0,0,0.9999315148417303
Ireland,2009,0,0,0,0.9999999001483292
Ireland,2010,0,0,0,0.9999684559343278
Ireland,2011,0,0,0,0.9998036129186436
Ireland,2012,0,0,7,0.8655363362780458
Ireland,2013,0,0,7,0.999721529264101
Ireland,2014,0,0,7,0.9998728636087325
Ireland,2015,0,0,7,0.9999999999628919
Ireland,2016,0,0,7,0.9999971379094137
Italy,1964,0,0,6,0.4580098647304032
Italy,1965,0,0,6,0.40050773165261677
Italy,1966,0,0,3,0.3617274421100108
Italy,1967,0,0,3,0.6378776243010301
Italy,1968,0,0,3,0.8786441501511748
Italy,1969,0,0,3,0.6851356253044765
Italy,1970,0,0,3,0.7113498748629941
Italy,1971,0,0,6,0.7110388999137113
Italy,1972,0,0,6,0.8063044487252425
Italy,1973,0,0,6,0.9976198335321801
Italy,1974,0,0,6,0.9999526942850231
Italy,1975,0,0,6,0.9999261427002105
Italy,1976,0,0,6,0.9998322664904078
Italy,1977,0,0,6,0.9998798567140214
Italy,1978,0,0,6,0.9994738733079765
Italy,1979,0,0,7,0.9979326227638068
Italy,1980,0,0,7,0.9960458716029497
Italy,1981,0,0,7,0.9995603303045639
Italy,1982,0,0,7,0.9984986120909946
Italy,1983,0,0,7,0.9946123416270628
Italy,1984,0,0,7,0.9998357202199245
Italy,1985,0,0,7,0.8096997652014427
Italy,1986,0,0,6,0.9960240264512512
Italy,1987,0,0,6,0.9967499722763081
Italy,1988,0,0,6,0.997067827495519
Italy,1989,0,0,6,0.9660242835869883
Italy,1990,0,0,6,0.8503268214696736
Italy,1991,0,0,6,0.953418861004173
Italy,1992,0,0,7,0.9989483696448961
Italy,1993,0,0,7,0.802480159147545
Italy,1994,0,0,7,0.7341853154560731
Italy,1995,0,0,7,0.9998977982667372
Italy,1996,0,0,7,0.8124552123459865
Italy,1997,0,0,6,0.6179201665819566
Italy,1998,0,0,7,0.9937823516398329
Italy,1999,0,0,7,0.9797267438057741
Italy,2000,0,0,7,0.9525196937366576
Italy,2001,0,0,7,0.9875779886836538
Italy,2002,0,0,6,0.9967353029750982
Italy,2003,0,0,6,0.9991912583734557
Italy,2004,0,0,6,0.9986968104619947
Italy,2005,0,0,6,0.9982611970829125
Italy,2006,0,0,6,0.9948860251373326
Italy,2007,0,0,6,0.9741430944266258
Italy,2008,0,0,7,0.9726095740175957
Italy,2009,0,0,7,0.9996350069776356
Italy,2010,0,0,7,0.9980296276700716
Italy,2011,0,0,7,0.9972681337659556
Italy,2012,0,0,7,0.9976849529877774
Italy,2013,0,0,7,0.9988213328089421
Italy,2014,0,0,7,0.9282822367286737
Italy,2015,0,0,9,0.9999788041964998
Italy,2016,0,0,9,0.9998990323363686
Japan,1964,0,0,4,0.9999989590108331
Japan,1965,0,0,4,0.9999962617749486
Japan,1966,0,0,4,0.9999804708784378
Japan,1967,0,0,4,0.9999941685814372
Japan,1968,0,0,4,0.999999947267694
Japan,1969,0,0,4,0.9999999834685377
Japan,1970,0,0,4,0.9985058818073675
Japan,1971,0,0,6,0.9985859307302012
Japan,1972,0,0,6,0.9964158550009133
Japan,1973,0,0,6,0.9962346186599204
Japan,1974,0,0,6,0.9995500396268833
Japan,1975,0,0,6,0.9999624913868387
Japan,1976,0,0,6,0.9999739135211568
Japan,1977,0,0,6,0.9999665247917909
Japan,1978,0,0,6,0.9926176894620781
Japan,1979,0,0,6,0.9991707462326723
Japan,1980,0,0,6,0.9994998009457955
Japan,1981,0,0,6,0.9998934215414585
Japan,1982,0,0,6,0.9997860934501019
Japan,1983,0,0,6,0.9998797561875093
Japan,1984,0,0,6,0.9968505893399076
Japan,1985,0,0,6,0.999494158990115
Japan,1986,0,0,6,0.9992196405593781
Japan,1987,0,0,7,0.966980069026733
Japan,1988,0,0,7,0.8499269558753471
Japan,1989,0,0,7,0.9853250260509754
Japan,1990,0,0,7,0.9991773875057569
Japan,1991,0,0,7,0.9980618128621029
Japan,1992,0,0,7,0.9958614655839307
Japan,1993,0,0,7,0.9998157529113127
Japan,1994,0,0,7,0.9992296087207675
Japan,1995,0,0,9,0.936727581630495
Japan,1996,0,0,9,0.9999662176595024
Japan,1997,0,0,9,0.9900719321123777
Japan,1998,0,0,7,0.8524985953616061
Japan,1999,0,0,7,0.6425123987247546
Japan,2000,0,0,9,0.9999347792890849
Japan,2001,0,0,9,0.9999999998701166
Japan,2002,0,0,9,1.0
Japan,2003,0,0,9,1.0
Japan,2004,0,0,9,1.0
Japan,2005,0,0,9,1.0
Japan,2006,0,0,9,1.0
Japan,2007,0,0,9,1.0
Japan,2008,0,0,9,1.0
Japan,2009,0,0,9,1.0
Japan,2010,0,0,9,1.0
Japan,2011,0,0,9,1.0
Japan,2012,0,0,9,1.0
Japan,2013,0,0,9,1.0
Japan,2014,0,0,9,1.0
Japan,2015,0,0,9,1.0
Japan,2016,0,0,9,1.0
Kenya,1965,0,0,3,0.9986488015427363
Kenya,1966,0,0,6,0.9545520820573334
Kenya,1967,0,0,6,0.9860991360550149
Kenya,1968,0,0,3,0.7140946366959601
Kenya,1969,0,0,4,0.9996190823199406
Kenya,1970,0,0,3,0.5386948371699204
Kenya,1971,0,0,3,0.976159378052485
Kenya,1972,0,0,3,0.9998940177361425
Kenya,1973,0,0,3,0.9987036574156203
Kenya,1974,0,0,3,0.9976336259726715
Kenya,1975,0,0,3,0.9999999011336498
Kenya,1976,0,0,4,0.664689168733135
Kenya,1977,0,0,4,0.9999429737678102
Kenya,1978,0,0,4,0.9999008425951507
Kenya,1979,0,0,4,0.9997974911930283
Kenya,1980,0,0,4,0.9881681137455033
Kenya,1981,0,0,4,0.7187810226643031
Kenya,1982,0,0,4,0.9525625009371683
Kenya,1983,0,0,4,0.97369392979298
Kenya,1984,0,0,4,0.9867123750938861
Kenya,1985,0,0,4,0.9997849417322102
Kenya,1986,0,0,4,0.9999039174644477
Kenya,1987,0,0,4,0.9998699830530986
Kenya,1988,0,0,4,0.9998102729693209
Kenya,1989,0,0,4,0.9996337332003798
Kenya,1990,0,0,4,0.999506745852909
Kenya,1991,1,0,4,0.9999041425963889
Kenya,1992,1,0,4,0.9996493622384125
Kenya,1993,1,0,3,0.9999805187689687
Kenya,1994,1,0,3,0.9999753578727406
Kenya,1995,1,0,3,0.9747738321320318
Kenya,1996,1,0,3,0.8643036537190887
Kenya,1997,1,0,3,0.9957937884518892
Kenya,1998,1,0,4,0.999046626093135
Kenya,1999,1,0,4,0.9712691179574707
Kenya,2000,0,0,4,0.999457240375621
Kenya,2001,0,0,4,0.9972473246478092
Kenya,2002,0,0,4,0.975879561679547
Kenya,2003,0,0,4,0.9889534634065239
Kenya,2004,0,0,4,0.9998971131784335
Kenya,2005,0,0,4,0.9998898829129782
Kenya,2006,0,0,4,0.9996917433557536
Kenya,2007,0,0,4,0.9931234443305628
Kenya,2008,0,0,4,0.9826348415540768
Kenya,2009,0,0,4,0.9742778539616848
Kenya,2010,0,0,4,0.9719283633255305
Kenya,2011,0,0,4,0.9347302422705167
Kenya,2012,0,0,4,0.4699939804186215
Kenya,2013,0,0,6,0.7480818907192963
Kenya,2014,0,0,6,0.9934789421548753
Kenya,2015,0,0,6,0.9994699438472462
Kenya,2016,0,0,6,0.9990898041275021
Korea,1964,0,0,4,0.9999930572949784
Korea,1965,0,0,4,0.9999918722391188
Korea,1966,0,0,4,0.9999998752071775
Korea,1967,0,0,4,0.9999986311747928
Korea,1968,0,0,4,0.9999999208988295
Korea,1969,0,0,4,0.9999999455100529
Korea,1970,0,0,4,0.9999999654347326
Korea,1971,0,0,4,0.9999999476033081
Korea,1972,0,0,4,0.9999998390961254
Korea,1973,0,0,4,0.9999999543354409
Korea,1974,0,0,4,0.9999986870188473
Korea,1975,0,0,4,0.9999992575704495
Korea,1976,0,0,4,0.999997505895644
Korea,1977,0,0,4,0.9975858402250999
Korea,1978,0,0,4,0.9772416295119258
Korea,1979,0,0,4,0.9999779641012354
Korea,1980,0,0,3,0.9999480557894003
Korea,1981,0,0,3,0.9998809381774825
Korea,1982,0,0,3,0.9997011574717648
Korea,1983,0,0,3,0.9960473881648861
Korea,1984,0,0,3,0.9769409668970771
Korea,1985,0,0,4,0.8162949280362379
Korea,1986,0,0,4,0.6687361620146552
Korea,1987,0,0,3,0.9272435646720957
Korea,1988,0,0,7,0.9999953886391904
Korea,1989,0,0,7,0.9950427578014794
Korea,1990,0,0,6,0.5702524032408436
Korea,1991,0,0,7,0.9815766661072112
Korea,1992,0,0,6,0.5797766330891058
Korea,1993,0,0,6,0.9996989741933492
Korea,1994,0,0,6,0.9995569247320544
Korea,1995,0,0,6,0.998346633331199
Korea,1996,0,0,6,0.9989680402779398
Korea,1997,0,0,6,0.9528044383527238
Korea,1998,0,0,7,0.9994967121944063
Korea,1999,0,0,7,0.9999999999999769
Korea,2000,0,0,7,0.9999999999900364
Korea,2001,0,0,7,0.999999999002172
Korea,2002,0,0,7,0.9999999999999742
Korea,2003,0,0,7,0.9997696372840493
Korea,2004,0,0,7,0.9291536096088397
Korea,2005,0,0,9,0.6869391873884844
Korea,2006,0,0,9,0.6560167584511288
Korea,2007,0,0,7,0.6932024751632507
Korea,2008,0,0,7,0.9649404219875987
Korea,2009,0,0,7,0.8835064932986227
Korea,2010,0,0,9,0.595706844021828
Korea,2011,0,0,9,0.9164758102272453
Korea,2012,0,0,9,0.9929138067126853
Korea,2013,0,0,9,0.9999329147262696
Korea,2014,0,0,9,0.9999896987619751
Korea,2015,0,0,9,0.9999998687121392
Korea,2016,0,0,9,0.9999999999300533
Malaysia,1964,0,0,4,0.9999347457164994
Malaysia,1965,0,0,4,0.9999481946385866
Malaysia,1966,0,0,4,0.9999598099617578
Malaysia,1967,0,0,4,0.9998791407127056
Malaysia,1968,0,0,4,0.9999616827702641
Malaysia,1969,0,0,4,0.9999263418144037
Malaysia,1970,0,0,4,0.9999159747233688
Malaysia,1971,0,0,4,0.9999985237168499
Malaysia,1972,0,0,4,0.9999989897728754
Malaysia,1973,0,0,4,0.9999999472536821
Malaysia,1974,0,0,4,0.9999994793627783
Malaysia,1975,0,0,4,0.9999926036911906
Malaysia,1976,0,0,4,0.9999996226546238
Malaysia,1977,0,0,4,0.9999993464169603
Malaysia,1978,0,0,4,0.9999954626922986
Malaysia,1979,0,0,4,0.996878837330218
Malaysia,1980,0,0,7,0.9117262566287531
Malaysia,1981,0,0,7,0.9479220293568389
Malaysia,1982,0,0,7,0.9088562325141768
Malaysia,1983,0,0,7,0.9901242855853692
Malaysia,1984,0,0,7,0.7598836300086064
Malaysia,1985,0,0,7,0.9527038018610219
Malaysia,1986,0,0,7,0.8350254461045699
Malaysia,1987,0,0,7,0.8818175950432643
Malaysia,1988,0,0,7,0.9981106176037484
Malaysia,1989,0,0,7,0.9996027233804663
Malaysia,1990,0,0,7,0.89903278247567
Malaysia,1991,0,0,7,0.6029945465799295
Malaysia,1992,0,0,7,0.952088149635215
Malaysia,1993,0,0,7,0.9997128003118205
Malaysia,1994,0,0,6,0.9103263087941514
Malaysia,1995,0,0,6,0.9345833159788853
Malaysia,1996,0,0,6,0.9997632840109552
